case,hyperparameters,num_trading_days,pct_trading_days,num_positive_returns,pct_positive_returns,mean,std,min,median,max,skew,kurtosis,t_statistic,p_value
cluster_4,"(20, 200, 2, 0.5, -2, -0.5)",248.4,0.4092257,132.05,0.535179601,0.002047754,0.023433356,-0.085128967,0.001480074,0.114641434,0.483621391,4.506562792,-3.164065366,0.003231752
cluster_4,"(30, 150, 2, 0, -2, 0)",356.6666667,0.504479019,186.4333333,0.527245978,0.001789663,0.023912151,-0.097159254,0.001102652,0.141072881,0.679872307,7.334247992,-3.828572278,0.000430429
cluster_4,"(30, 150, 2, 0.1, -2, -0.1)",346.1333333,0.489580387,181.1,0.528162502,0.001821023,0.023726343,-0.096924307,0.001130374,0.141072881,0.715091534,7.627638205,-3.761960505,0.00049427
cluster_4,"(30, 150, 2, 0.2, -2, -0.2)",326.8,0.462234795,171.3666667,0.5291942,0.001906876,0.023611899,-0.096094743,0.001155409,0.137207017,0.699257607,7.309337534,-4.356436236,7.79e-05
cluster_4,"(30, 150, 2, 0.3, -2, -0.3)",316.3666667,0.447477605,165.7333333,0.528340141,0.001889412,0.023633435,-0.096094743,0.001115507,0.137207017,0.699872846,7.32161514,-4.143871965,0.00014028
cluster_4,"(30, 150, 2, 0.4, -2, -0.4)",301.3666667,0.426261198,158.2,0.528878722,0.001959127,0.02375362,-0.096091806,0.001108177,0.137207017,0.726447997,7.404280108,-4.42062343,5.64e-05
cluster_4,"(30, 150, 2, 0.5, -2, -0.5)",286.7333333,0.405563413,150.6,0.52929965,0.002001114,0.023867522,-0.096091806,0.001164982,0.135003921,0.694215005,7.087625088,-4.231047811,0.000113838
cluster_4,"(30, 200, 2, 0, -2, 0)",323.1333333,0.532344865,167.2,0.524655684,0.001549394,0.024027734,-0.093476534,0.000972893,0.130328214,0.499364662,6.026087127,-2.25020317,0.029856994
cluster_4,"(30, 200, 2, 0.1, -2, -0.1)",304.1666667,0.501098298,157.9666667,0.524905869,0.001578258,0.024263597,-0.093476534,0.001019666,0.130328214,0.508161493,6.003268867,-2.391537828,0.021051125
cluster_4,"(30, 200, 2, 0.2, -2, -0.2)",286.5333333,0.472048325,149.7,0.52796795,0.001695311,0.024341693,-0.093241587,0.001144479,0.130328214,0.52380896,6.054821514,-2.672776286,0.010129215
cluster_4,"(30, 200, 2, 0.3, -2, -0.3)",276.7666667,0.455958265,144.7333333,0.528626022,0.001762924,0.024356028,-0.093193201,0.001112951,0.129740592,0.540908556,6.080620986,-2.695553653,0.009595027
cluster_4,"(30, 200, 2, 0.4, -2, -0.4)",261.7,0.431136738,136.8666667,0.528766635,0.001846755,0.024422032,-0.092496687,0.001095255,0.129321511,0.572305686,6.139591754,-3.061878678,0.003559739
cluster_4,"(30, 200, 2, 0.5, -2, -0.5)",250.1333333,0.412081274,131.0666667,0.530043617,0.00192761,0.02440007,-0.091246572,0.001213613,0.127118416,0.586603044,5.86053803,-3.144732302,0.002912723
cluster_4,"(40, 150, 2, 0, -2, 0)",359.8,0.508910891,186.5,0.521966189,0.001566945,0.023975688,-0.103874308,0.000897917,0.137645502,0.53598785,7.546270909,-4.015693646,0.000178955
cluster_4,"(40, 150, 2, 0.1, -2, -0.1)",349.95,0.494978784,181.425,0.522443695,0.001590946,0.023808593,-0.101938699,0.000915938,0.137645502,0.594841221,7.507800921,-3.947368303,0.000213088
cluster_4,"(40, 150, 2, 0.2, -2, -0.2)",332.4,0.470155587,172.375,0.522599634,0.001636553,0.023780498,-0.101316526,0.000935668,0.134746104,0.584931455,7.256233105,-4.289491106,6.92e-05
cluster_4,"(40, 150, 2, 0.3, -2, -0.3)",321.825,0.45519802,166.75,0.521892399,0.001614511,0.023820127,-0.101316526,0.000881055,0.134746104,0.582827585,7.297211377,-4.141469542,0.000107912
cluster_4,"(40, 150, 2, 0.4, -2, -0.4)",307.5,0.434936351,159.625,0.522386716,0.001666347,0.023905478,-0.101314323,0.000861694,0.134746104,0.607161048,7.38588363,-4.476339623,3.32e-05
cluster_4,"(40, 150, 2, 0.5, -2, -0.5)",293.5,0.415134371,152.375,0.522581537,0.001677894,0.023965159,-0.101314323,0.000909806,0.129553324,0.54381385,6.855641762,-4.244421215,7.87e-05
cluster_4,"(40, 200, 2, 0, -2, 0)",327.825,0.540074135,168.975,0.52119429,0.001417283,0.024215832,-0.101748926,0.000825731,0.131640902,0.436992296,6.50511115,-2.391025132,0.020154672
cluster_4,"(40, 200, 2, 0.1, -2, -0.1)",307.45,0.506507414,158.975,0.521308697,0.001473813,0.024483234,-0.101748926,0.00085801,0.131640902,0.452870944,6.534297066,-2.676504326,0.00955903
cluster_4,"(40, 200, 2, 0.2, -2, -0.2)",291.65,0.480477759,151.525,0.523577418,0.001566135,0.024576867,-0.101572715,0.000956252,0.131640902,0.466215353,6.584489199,-2.925614642,0.004683172
cluster_4,"(40, 200, 2, 0.3, -2, -0.3)",282.875,0.466021417,147.0,0.523946007,0.001615782,0.024617408,-0.101536426,0.000928222,0.131200185,0.481053706,6.59706193,-3.017561049,0.003607309
cluster_4,"(40, 200, 2, 0.4, -2, -0.4)",268.5,0.442339374,139.675,0.52448571,0.001677152,0.024693242,-0.10101404,0.000944643,0.130885875,0.493252332,6.627571728,-3.40413027,0.0011288
cluster_4,"(40, 200, 2, 0.5, -2, -0.5)",258.375,0.425658979,134.575,0.525320383,0.001726667,0.024642628,-0.099152862,0.001024317,0.129233553,0.522826318,6.427070588,-3.457524681,0.000982905
cluster_4,"(50, 150, 2, 0, -2, 0)",361.04,0.510664781,186.34,0.519167473,0.001446314,0.023605627,-0.102297844,0.000753142,0.129559045,0.486024375,6.901631298,-4.248525402,6.07e-05
cluster_4,"(50, 150, 2, 0.1, -2, -0.1)",349.74,0.494681754,180.68,0.519917369,0.001468986,0.023514367,-0.100749357,0.000774822,0.129559045,0.532612571,6.87303027,-4.144209302,8.51e-05
cluster_4,"(50, 150, 2, 0.2, -2, -0.2)",333.8,0.472135785,172.44,0.519889136,0.001491231,0.023499483,-0.100251619,0.000776584,0.127090589,0.519550744,6.640008836,-4.340137379,4.18e-05
cluster_4,"(50, 150, 2, 0.3, -2, -0.3)",323.22,0.457171146,166.8,0.519106649,0.001458963,0.023477368,-0.100054188,0.000728855,0.12662725,0.514251496,6.695080188,-4.182751752,7.16e-05
cluster_4,"(50, 150, 2, 0.4, -2, -0.4)",307.6,0.435077793,159.14,0.520012363,0.00152333,0.023586699,-0.100052425,0.000739488,0.12662725,0.539079336,6.768151749,-4.560732678,1.71e-05
cluster_4,"(50, 150, 2, 0.5, -2, -0.5)",292.62,0.413889675,151.58,0.520653961,0.001542309,0.023620578,-0.099650296,0.000791549,0.122473026,0.490843003,6.398640233,-4.443574738,2.8e-05
cluster_4,"(50, 200, 2, 0, -2, 0)",324.6,0.53476112,166.56,0.517500502,0.001311563,0.024021881,-0.100278364,0.000675514,0.12524255,0.404268879,6.007956574,-2.226107873,0.029054285
cluster_4,"(50, 200, 2, 0.1, -2, -0.1)",305.36,0.50306425,157.12,0.5176305,0.001364298,0.024270124,-0.100278364,0.000708982,0.12524255,0.418038805,6.038637876,-2.523420702,0.013636926
cluster_4,"(50, 200, 2, 0.2, -2, -0.2)",291.92,0.48092257,150.7,0.519181465,0.001434883,0.024353408,-0.100137396,0.000782975,0.12524255,0.430542153,6.083608626,-2.686332314,0.008675526
cluster_4,"(50, 200, 2, 0.3, -2, -0.3)",279.88,0.461087315,144.78,0.520456538,0.001507346,0.024449796,-0.099975227,0.000798892,0.124538816,0.434901427,6.022451535,-3.023186111,0.003311189
cluster_4,"(50, 200, 2, 0.4, -2, -0.4)",266.28,0.438682043,137.92,0.521057866,0.00156214,0.024543086,-0.099557319,0.000809438,0.124287368,0.444809388,6.050758593,-3.497124211,0.000750703
cluster_4,"(50, 200, 2, 0.5, -2, -0.5)",255.62,0.421120264,132.62,0.522105367,0.001605869,0.024567018,-0.098068376,0.000913625,0.12296551,0.469256292,5.872207676,-3.589923642,0.000566911
cluster_4,"(60, 150, 2, 0, -2, 0)",354.65,0.501626591,183.7166667,0.521026446,0.001500193,0.023778081,-0.103984782,0.000837387,0.12643549,0.455037457,6.574495861,-4.701962715,8.89e-06
cluster_4,"(60, 150, 2, 0.1, -2, -0.1)",342.3333333,0.484205563,177.5833333,0.521933855,0.001526274,0.023707022,-0.102552101,0.000864414,0.12643549,0.500503166,6.565715237,-4.407743879,2.59e-05
cluster_4,"(60, 150, 2, 0.2, -2, -0.2)",327.2,0.462800566,169.8166667,0.522172601,0.001554511,0.023687493,-0.102137319,0.00086666,0.124378443,0.484578858,6.363138937,-4.593712738,1.25e-05
cluster_4,"(60, 150, 2, 0.3, -2, -0.3)",315.2666667,0.445921735,163.45,0.521567792,0.001536466,0.023720775,-0.101972793,0.00083923,0.123992327,0.480169712,6.401421888,-4.41591337,2.43e-05
cluster_4,"(60, 150, 2, 0.4, -2, -0.4)",300.2666667,0.424705328,156.05,0.522402543,0.00159039,0.023825575,-0.101971325,0.000864891,0.123964007,0.498580785,6.45856471,-4.736718619,6.57e-06
cluster_4,"(60, 150, 2, 0.5, -2, -0.5)",285.4333333,0.403724658,148.5833333,0.523618051,0.001630909,0.023909676,-0.101289412,0.0009266,0.120502154,0.461202455,6.125903089,-4.537298669,1.53e-05
cluster_4,"(60, 200, 2, 0, -2, 0)",314.4333333,0.518012081,161.7166667,0.518255462,0.001374134,0.024438422,-0.102345088,0.000715376,0.124844041,0.387880931,5.717040451,-2.611568675,0.010526834
cluster_4,"(60, 200, 2, 0.1, -2, -0.1)",295.4166667,0.486683141,152.3166667,0.518315897,0.00142738,0.024667478,-0.102345088,0.000737542,0.123957249,0.395198308,5.736887865,-2.869218416,0.005033392
cluster_4,"(60, 200, 2, 0.2, -2, -0.2)",282.2333333,0.464964305,145.9166667,0.519535975,0.001474792,0.024694799,-0.101516306,0.000791837,0.122607354,0.402665217,5.738144046,-3.049061355,0.002905488
cluster_4,"(60, 200, 2, 0.3, -2, -0.3)",269.6,0.444151565,139.7166667,0.521036452,0.00155038,0.024784946,-0.10123889,0.000816599,0.121862464,0.409064606,5.673319922,-3.41800294,0.000903591
cluster_4,"(60, 200, 2, 0.4, -2, -0.4)",257.3,0.423887974,133.4833333,0.521448269,0.001587445,0.024868883,-0.100890633,0.000822967,0.120914472,0.4088434,5.658815767,-3.767904908,0.00027357
cluster_4,"(60, 200, 2, 0.5, -2, -0.5)",246.3166667,0.40579352,127.9666667,0.522478599,0.001632897,0.024913099,-0.099649847,0.000912674,0.119812924,0.432978603,5.529682921,-3.787780762,0.000262217
cluster_4,"(70, 50, 2, 0.1, -2, -0.1)",410.5857143,0.452685462,215.8571429,0.526709724,0.001373612,0.022505425,-0.111923917,0.00104805,0.127106805,0.299352643,7.62970113,-2.055754374,0.042100312
cluster_4,"(70, 50, 2, 0.2, -2, -0.2)",390.9571429,0.431044259,205.9,0.527592442,0.001423251,0.022533523,-0.109514387,0.001058759,0.12636378,0.328918602,7.544705123,-2.321991639,0.02196199
cluster_4,"(70, 50, 2, 0.3, -2, -0.3)",371.7,0.409812569,195.9571429,0.528291479,0.001449566,0.02250337,-0.105882888,0.001078331,0.121784471,0.335802151,7.055709691,-2.218926752,0.028394431
cluster_4,"(70, 50, 2, 0.4, -2, -0.4)",348.8285714,0.384595999,184.5,0.529819353,0.00151574,0.022623268,-0.104720054,0.001176671,0.121341959,0.350678444,6.900914481,-2.523816958,0.012940052
cluster_4,"(70, 50, 2, 0.5, -2, -0.5)",327.6714286,0.361269491,173.4714286,0.530348493,0.001555092,0.022824117,-0.104720054,0.001209622,0.120049346,0.339902484,6.812065063,-2.378879758,0.018916007
cluster_4,"(70, 150, 2, 0, -2, 0)",359.8428571,0.508971509,185.8857143,0.519349443,0.001489223,0.024022772,-0.105765355,0.000759342,0.133750716,0.563698359,7.169295243,-5.721491957,8.54e-08
cluster_4,"(70, 150, 2, 0.1, -2, -0.1)",347.6714286,0.49175591,179.7571429,0.520000724,0.001507389,0.023942403,-0.104439786,0.000775114,0.133750716,0.608167442,7.170101139,-5.383041287,3.51e-07
cluster_4,"(70, 150, 2, 0.2, -2, -0.2)",333.5714286,0.471812487,172.5714286,0.52039951,0.001533145,0.023943634,-0.104084259,0.000783959,0.131987533,0.595808305,6.994861104,-5.589868188,1.38e-07
cluster_4,"(70, 150, 2, 0.3, -2, -0.3)",322.4428571,0.456071934,166.6428571,0.519792824,0.001512471,0.023986047,-0.103943236,0.000756474,0.131656577,0.589867065,7.008820105,-5.308985811,4.81e-07
cluster_4,"(70, 150, 2, 0.4, -2, -0.4)",306.8142857,0.433966458,159.1285714,0.521154593,0.001588145,0.024038108,-0.10277669,0.000810699,0.129569337,0.593785488,6.895852158,-5.75997437,5.87e-08
cluster_4,"(70, 150, 2, 0.5, -2, -0.5)",292.9857143,0.414406951,152.2142857,0.522355606,0.001643434,0.02405539,-0.099069575,0.00087084,0.126602035,0.600121497,6.631082919,-5.576926616,1.48e-07
cluster_4,"(70, 200, 2, 0, -2, 0)",316.4142857,0.521275594,161.8285714,0.515212346,0.001336312,0.02492826,-0.105509532,0.000587939,0.133539084,0.495118917,6.472863622,-3.041143037,0.002948034
cluster_4,"(70, 200, 2, 0.1, -2, -0.1)",296.3714286,0.48825606,151.9571429,0.515560165,0.001385597,0.025097199,-0.105509532,0.000618447,0.131262518,0.469646796,6.266986907,-3.325662689,0.001179176
cluster_4,"(70, 200, 2, 0.2, -2, -0.2)",283.7285714,0.46742763,145.6857143,0.516218113,0.001424644,0.02510984,-0.104799146,0.000656078,0.130105465,0.475437763,6.272293966,-3.511106774,0.000623642
cluster_4,"(70, 200, 2, 0.3, -2, -0.3)",271.6714286,0.447564133,139.7,0.517301839,0.001494613,0.025203272,-0.104463805,0.000669613,0.129466988,0.486803654,6.206185572,-3.869322949,0.000177085
cluster_4,"(70, 200, 2, 0.4, -2, -0.4)",259.6571429,0.42777124,133.5285714,0.517347166,0.001523842,0.025320005,-0.104165299,0.000667438,0.128654423,0.486536906,6.160504366,-4.159540973,5.96e-05
cluster_4,"(70, 200, 2, 0.5, -2, -0.5)",248.3571429,0.409155095,127.9,0.518243118,0.00158845,0.025316989,-0.103024384,0.000747935,0.127183032,0.524578738,6.070539848,-4.360092286,2.82e-05
cluster_4,"(80, 150, 2, 0, -2, 0)",352.5375,0.498638614,182.1625,0.519601717,0.00153949,0.024130334,-0.104165861,0.000789974,0.133491982,0.572635667,6.936303866,-6.02249564,1.56e-08
cluster_4,"(80, 150, 2, 0.1, -2, -0.1)",339.5375,0.480251061,175.55,0.519972799,0.001563005,0.024098498,-0.103005988,0.000795559,0.133491982,0.612013714,6.937941965,-5.717180726,6.03e-08
cluster_4,"(80, 150, 2, 0.2, -2, -0.2)",326.225,0.461421499,168.75,0.520169362,0.001589623,0.024119464,-0.102694902,0.000802106,0.131949197,0.602198045,6.780803008,-5.946578546,1.97e-08
cluster_4,"(80, 150, 2, 0.3, -2, -0.3)",315.4875,0.446234088,163.0,0.519608753,0.001567019,0.024173897,-0.102571507,0.000766781,0.13165961,0.59773761,6.792702505,-5.711934405,6.06e-08
cluster_4,"(80, 150, 2, 0.4, -2, -0.4)",300.975,0.425707214,155.975,0.520795634,0.001624435,0.024215988,-0.101550779,0.000817131,0.129833276,0.601224717,6.709747361,-5.863898236,2.78e-08
cluster_4,"(80, 150, 2, 0.5, -2, -0.5)",288.225,0.407673267,149.525,0.521587767,0.001659698,0.024245028,-0.098307053,0.000851287,0.127236886,0.608107096,6.481580048,-5.673732757,7.39e-08
cluster_4,"(80, 200, 2, 0, -2, 0)",310.975,0.512314662,159.0,0.514407204,0.00131273,0.024980402,-0.104648916,0.000586517,0.133662616,0.503216612,6.348037216,-3.011868132,0.003111895
cluster_4,"(80, 200, 2, 0.1, -2, -0.1)",292.975,0.482660626,150.1,0.514618444,0.001354212,0.025135349,-0.104648916,0.000620523,0.131670621,0.481029044,6.166405233,-3.245104224,0.001469152
cluster_4,"(80, 200, 2, 0.2, -2, -0.2)",281.3125,0.463447282,144.2625,0.515062499,0.001388551,0.02513467,-0.103591257,0.00064374,0.130658199,0.494770167,6.17838964,-3.208400686,0.001640312
cluster_4,"(80, 200, 2, 0.3, -2, -0.3)",269.0625,0.443266063,138.025,0.515532412,0.001450276,0.02522171,-0.102969724,0.000623789,0.130099532,0.51120549,6.133974377,-3.482508784,0.000656949
cluster_4,"(80, 200, 2, 0.4, -2, -0.4)",257.5625,0.424320428,132.05,0.51520231,0.001473858,0.025332937,-0.10246244,0.000599203,0.129388538,0.516199772,6.095440773,-3.78832856,0.000220599
cluster_4,"(80, 200, 2, 0.5, -2, -0.5)",246.05,0.405354201,126.325,0.51624793,0.001532579,0.025361041,-0.10146414,0.00067036,0.128101071,0.55031969,6.024765909,-3.921346646,0.000137006
cluster_4,"(90, 150, 2, 0, -2, 0)",348.9333333,0.493540783,180.8,0.521369638,0.001544482,0.02359942,-0.100974606,0.000797519,0.130355688,0.595119088,6.809264371,-6.584580278,7.14e-10
cluster_4,"(90, 150, 2, 0.1, -2, -0.1)",336.0444444,0.475310388,174.1555556,0.521456777,0.001561115,0.02358278,-0.099943608,0.000798195,0.130355688,0.630901364,6.81874015,-6.203308487,4.46e-09
cluster_4,"(90, 150, 2, 0.2, -2, -0.2)",323.0333333,0.456907119,167.4555556,0.521584213,0.001592029,0.023616154,-0.099667087,0.000807649,0.128984324,0.623271539,6.670822452,-6.45821126,1.17e-09
cluster_4,"(90, 150, 2, 0.3, -2, -0.3)",311.4888889,0.440578344,161.2444444,0.520884101,0.001577697,0.023634734,-0.098897981,0.000769473,0.128706028,0.630940934,6.668386562,-6.158260272,5.41e-09
cluster_4,"(90, 150, 2, 0.4, -2, -0.4)",297.6222222,0.420964954,154.4444444,0.521947694,0.001621489,0.023673379,-0.097990667,0.000812453,0.12708262,0.635331927,6.605140655,-6.170250737,4.85e-09
cluster_4,"(90, 150, 2, 0.5, -2, -0.5)",285.1777778,0.403363193,148.0777778,0.522532604,0.001644436,0.023695703,-0.095107355,0.000834738,0.124774718,0.645144676,6.415551135,-5.871508705,2.31e-08
cluster_4,"(90, 200, 2, 0, -2, 0)",310.6,0.51169687,159.3333333,0.516816528,0.001327515,0.024399637,-0.101154069,0.000594883,0.130881615,0.535455857,6.266779299,-3.266084661,0.001351662
cluster_4,"(90, 200, 2, 0.1, -2, -0.1)",293.4222222,0.483397401,150.8888889,0.517232244,0.001372999,0.024499246,-0.100952962,0.000634645,0.128349575,0.516141155,6.106651538,-3.564318736,0.000483307
cluster_4,"(90, 200, 2, 0.2, -2, -0.2)",281.6,0.463920923,144.9888889,0.517759036,0.00141016,0.024512593,-0.100012821,0.00066179,0.127449644,0.530173594,6.125268416,-3.518155082,0.000561933
cluster_4,"(90, 200, 2, 0.3, -2, -0.3)",269.1888889,0.443474282,138.7888889,0.518962897,0.001477754,0.024606709,-0.099460347,0.00067282,0.126659929,0.533239932,6.03236558,-3.435769227,0.000744495
cluster_4,"(90, 200, 2, 0.4, -2, -0.4)",257.5333333,0.424272378,132.6666667,0.518519736,0.001491392,0.024702167,-0.099009428,0.000649219,0.126027934,0.53944544,6.011314546,-3.661775473,0.000334396
cluster_4,"(90, 200, 2, 0.5, -2, -0.5)",246.6666667,0.406370126,127.2444444,0.519420946,0.001552922,0.02471433,-0.09812205,0.000710971,0.124883519,0.573687309,5.962085171,-3.804787948,0.000199686
cluster_4,"(100, 150, 2, 0, -2, 0)",349.99,0.495035361,181.68,0.522194076,0.001587968,0.023881935,-0.105763448,0.00083746,0.136079369,0.590515936,7.176572593,-6.90987044,1.16e-10
cluster_4,"(100, 150, 2, 0.1, -2, -0.1)",335.78,0.474936351,174.25,0.522009287,0.001608725,0.023901429,-0.10483555,0.000821272,0.136079369,0.626118009,7.190515406,-6.372609241,1.81e-09
cluster_4,"(100, 150, 2, 0.2, -2, -0.2)",322.84,0.456633663,167.63,0.522248071,0.001646741,0.023961753,-0.104586681,0.00084234,0.134845141,0.61953252,7.045664521,-6.544883603,7.41e-10
cluster_4,"(100, 150, 2, 0.3, -2, -0.3)",311.55,0.440664781,161.57,0.521646794,0.00163149,0.023984024,-0.103627009,0.000806707,0.134594675,0.631779006,7.033324084,-6.268919196,2.98e-09
cluster_4,"(100, 150, 2, 0.4, -2, -0.4)",298.21,0.421796322,154.95,0.522464183,0.001664202,0.02401256,-0.102409963,0.000834813,0.133133607,0.642128572,6.975454265,-6.284667,2.57e-09
cluster_4,"(100, 150, 2, 0.5, -2, -0.5)",285.76,0.404186704,148.6,0.523000601,0.001691237,0.024047892,-0.099814983,0.000854208,0.131056495,0.652605012,6.82771515,-6.194893949,4.18e-09
cluster_4,"(100, 200, 2, 0, -2, 0)",315.14,0.519176277,162.07,0.517503857,0.001433268,0.024608036,-0.102277606,0.000613482,0.137062963,0.574912483,6.67051245,-3.367536159,0.000985287
cluster_4,"(100, 200, 2, 0.1, -2, -0.1)",297.61,0.49029654,153.42,0.517995127,0.001484993,0.024708273,-0.101898688,0.000653694,0.134784127,0.56094394,6.531652846,-3.701509978,0.000304953
cluster_4,"(100, 200, 2, 0.2, -2, -0.2)",284.67,0.468978583,147.09,0.519135412,0.001537936,0.024744055,-0.101052562,0.000702381,0.13397419,0.572243494,6.558580893,-3.767650432,0.000236742
cluster_4,"(100, 200, 2, 0.3, -2, -0.3)",272.54,0.448995058,140.99,0.520156805,0.001590735,0.024842716,-0.100555335,0.000707489,0.133263446,0.57348794,6.47236186,-3.674084347,0.000327761
cluster_4,"(100, 200, 2, 0.4, -2, -0.4)",260.42,0.429028007,134.66,0.519937892,0.001603149,0.024905401,-0.100149508,0.000699286,0.13196193,0.571361219,6.430014755,-3.896728307,0.000143266
cluster_4,"(100, 200, 2, 0.5, -2, -0.5)",249.11,0.410395387,128.95,0.520732751,0.001668018,0.024923387,-0.099350868,0.000756046,0.130931956,0.602307733,6.391514571,-4.033979969,8.55e-05
cluster_4,"(110, 150, 2, 0, -2, 0)",354.5272727,0.501453002,183.9090909,0.521643103,0.001516231,0.023644026,-0.106243995,0.00081699,0.134169011,0.544924879,7.294619603,-6.514360325,7.42e-10
cluster_4,"(110, 150, 2, 0.1, -2, -0.1)",340.4636364,0.481561013,176.5909091,0.521571912,0.001535877,0.023644993,-0.105048679,0.000807818,0.133625436,0.5711626,7.256318074,-5.980005005,1.14e-08
cluster_4,"(110, 150, 2, 0.2, -2, -0.2)",326.3090909,0.46154044,169.4272727,0.522077568,0.001588699,0.023681569,-0.104822434,0.000834498,0.13164868,0.552789927,7.075295885,-6.339727072,1.78e-09
cluster_4,"(110, 150, 2, 0.3, -2, -0.3)",314.2909091,0.444541597,163.0545455,0.521634209,0.00156665,0.023684851,-0.103950005,0.000798559,0.13072057,0.553933359,7.059474669,-5.996355773,1.03e-08
cluster_4,"(110, 150, 2, 0.4, -2, -0.4)",301.1545455,0.425961168,156.5272727,0.522416048,0.001601973,0.023718168,-0.102728441,0.000827896,0.129392327,0.565191761,7.007120294,-6.082112657,6.31e-09
cluster_4,"(110, 150, 2, 0.5, -2, -0.5)",288.4090909,0.407933651,149.9818182,0.522814905,0.001623734,0.023751066,-0.10036858,0.000844,0.127504044,0.574177348,6.892385486,-5.872866621,1.86e-08
cluster_4,"(110, 200, 2, 0, -2, 0)",316.8545455,0.522000899,162.7,0.516592423,0.001357144,0.024434804,-0.103108891,0.000573766,0.135071518,0.521216049,6.687775565,-3.01546171,0.002987734
cluster_4,"(110, 200, 2, 0.1, -2, -0.1)",299.9636364,0.49417403,154.2636364,0.516746306,0.001404255,0.024522222,-0.102764421,0.000601027,0.132999849,0.509922017,6.58713594,-3.249857884,0.001398531
cluster_4,"(110, 200, 2, 0.2, -2, -0.2)",286.5090909,0.472008387,147.7545455,0.518092557,0.001459385,0.024572928,-0.101991503,0.000659263,0.132263543,0.51912651,6.619187131,-3.352982538,0.000984849
cluster_4,"(110, 200, 2, 0.3, -2, -0.3)",274.3727273,0.452014378,141.6727273,0.519089275,0.001509884,0.024611848,-0.101539479,0.000661602,0.131062155,0.512610228,6.551777602,-3.270909414,0.001290491
cluster_4,"(110, 200, 2, 0.4, -2, -0.4)",261.9090909,0.431481204,135.1545455,0.5187971,0.001530412,0.024666747,-0.101170545,0.000651534,0.129878959,0.513170939,6.516825751,-3.559553358,0.000476767
